"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72wf Ch.1","TR-72wf Ch.2"
"","","ÅãC","%"
"2019-11-08 10:39:38","43777.4441898148","16.6","75"
"2019-11-08 10:44:38","43777.4476620370","16.8","78"
"2019-11-08 10:49:38","43777.4511342593","17.1","80"
"2019-11-08 10:54:38","43777.4546064815","17.3","80"
"2019-11-08 10:59:38","43777.4580787037","17.6","81"
"2019-11-08 11:04:38","43777.4615509259","17.8","81"
"2019-11-08 11:09:38","43777.4650231482","17.0","71"
"2019-11-08 11:14:38","43777.4684953704","15.1","57"
"2019-11-08 11:19:38","43777.4719675926","13.6","51"
"2019-11-08 11:24:38","43777.4754398148","13.6","56"
"2019-11-08 11:29:38","43777.4789120370","14.4","61"
"2019-11-08 11:34:38","43777.4823842593","14.9","64"
"2019-11-08 11:39:38","43777.4858564815","15.3","66"
"2019-11-08 11:44:38","43777.4893287037","15.6","68"
"2019-11-08 11:49:38","43777.4928009259","15.8","69"
"2019-11-08 11:54:38","43777.4962731482","16.0","70"
"2019-11-08 11:59:38","43777.4997453704","16.2","71"
"2019-11-08 12:04:38","43777.5032175926","16.4","71"
"2019-11-08 12:09:38","43777.5066898148","16.6","72"
"2019-11-08 12:14:38","43777.5101620370","16.7","73"
"2019-11-08 12:19:38","43777.5136342593","16.9","73"
"2019-11-08 12:24:38","43777.5171064815","16.0","67"
"2019-11-08 12:29:38","43777.5205787037","14.1","54"
"2019-11-08 12:34:38","43777.5240509259","13.4","55"
"2019-11-08 12:39:38","43777.5275231482","14.2","60"
"2019-11-08 12:44:38","43777.5309953704","14.8","64"
"2019-11-08 12:49:38","43777.5344675926","15.3","66"
"2019-11-08 12:54:38","43777.5379398148","15.6","67"
"2019-11-08 12:59:38","43777.5414120370","15.8","68"
"2019-11-08 13:04:38","43777.5448842593","16.1","69"
"2019-11-08 13:09:38","43777.5483564815","16.3","70"
"2019-11-08 13:14:38","43777.5518287037","16.5","71"
"2019-11-08 13:19:38","43777.5553009259","16.7","71"
"2019-11-08 13:24:38","43777.5587731482","16.8","72"
"2019-11-08 13:29:38","43777.5622453704","15.6","63"
"2019-11-08 13:34:38","43777.5657175926","13.8","52"
"2019-11-08 13:39:38","43777.5691898148","13.8","58"
"2019-11-08 13:44:38","43777.5726620370","15.3","69"
"2019-11-08 13:49:38","43777.5761342593","15.7","69"
"2019-11-08 13:54:38","43777.5796064815","16.0","70"
"2019-11-08 13:59:38","43777.5830787037","16.3","71"
"2019-11-08 14:04:38","43777.5865509259","16.5","72"
"2019-11-08 14:09:38","43777.5900231482","16.7","73"
"2019-11-08 14:14:38","43777.5934953704","16.9","73"
"2019-11-08 14:19:38","43777.5969675926","15.6","64"
"2019-11-08 14:24:38","43777.6004398148","13.7","53"
"2019-11-08 14:29:38","43777.6039120370","13.7","57"
"2019-11-08 14:34:38","43777.6073842593","14.5","62"
"2019-11-08 14:39:38","43777.6108564815","15.1","65"
"2019-11-08 14:44:38","43777.6143287037","15.5","66"
"2019-11-08 14:49:38","43777.6178009259","15.8","68"
"2019-11-08 14:54:38","43777.6212731482","17.0","74"
"2019-11-08 14:59:38","43777.6247453704","16.7","67"
"2019-11-08 15:04:38","43777.6282175926","16.9","67"
"2019-11-08 15:09:38","43777.6316898148","17.0","67"
"2019-11-08 15:14:38","43777.6351620370","17.2","67"
"2019-11-08 15:19:38","43777.6386342593","17.4","67"
"2019-11-08 15:24:38","43777.6421064815","17.6","67"
"2019-11-08 15:29:38","43777.6455787037","17.7","67"
"2019-11-08 15:34:38","43777.6490509259","17.8","67"
"2019-11-08 15:39:38","43777.6525231482","18.0","67"
"2019-11-08 15:44:38","43777.6559953704","18.1","67"
"2019-11-08 15:49:38","43777.6594675926","18.2","67"
"2019-11-08 15:54:38","43777.6629398148","18.3","67"
"2019-11-08 15:59:38","43777.6664120370","18.5","67"
"2019-11-08 16:04:38","43777.6698842593","18.6","67"
"2019-11-08 16:09:38","43777.6733564815","18.7","67"
"2019-11-08 16:14:38","43777.6768287037","18.8","67"
"2019-11-08 16:19:38","43777.6803009259","18.9","67"
"2019-11-08 16:24:38","43777.6837731482","19.0","67"
"2019-11-08 16:29:38","43777.6872453704","19.1","68"
"2019-11-08 16:34:38","43777.6907175926","19.0","68"
"2019-11-08 16:39:38","43777.6941898148","17.1","55"
"2019-11-08 16:44:38","43777.6976620370","15.4","49"
"2019-11-08 16:49:38","43777.7011342593","14.0","47"
"2019-11-08 16:54:38","43777.7046064815","13.7","49"
"2019-11-08 16:59:38","43777.7080787037","14.5","53"
"2019-11-08 17:04:38","43777.7115509259","15.1","57"
"2019-11-08 17:09:38","43777.7150231482","15.6","60"
"2019-11-08 17:14:38","43777.7184953704","15.9","62"
"2019-11-08 17:19:38","43777.7219675926","16.2","62"
"2019-11-08 17:24:38","43777.7254398148","16.5","63"
"2019-11-08 17:29:38","43777.7289120370","16.7","65"
"2019-11-08 17:34:38","43777.7323842593","16.9","66"
"2019-11-08 17:39:38","43777.7358564815","17.0","67"
"2019-11-08 17:44:38","43777.7393287037","16.5","65"
"2019-11-08 17:49:38","43777.7428009259","14.4","51"
"2019-11-08 17:54:38","43777.7462731482","13.7","52"
"2019-11-08 17:59:38","43777.7497453704","14.5","58"
"2019-11-08 18:04:38","43777.7532175926","15.1","61"
"2019-11-08 18:09:38","43777.7566898148","15.5","63"
"2019-11-08 18:14:38","43777.7601620370","15.8","64"
"2019-11-08 18:19:38","43777.7636342593","16.1","65"
"2019-11-08 18:24:38","43777.7671064815","16.3","66"
"2019-11-08 18:29:38","43777.7705787037","16.5","67"
"2019-11-08 18:34:38","43777.7740509259","16.7","68"
"2019-11-08 18:39:38","43777.7775231482","16.8","69"
"2019-11-08 18:44:38","43777.7809953704","17.0","69"
"2019-11-08 18:49:38","43777.7844675926","15.5","59"
"2019-11-08 18:54:38","43777.7879398148","13.7","51"
"2019-11-08 18:59:38","43777.7914120370","13.6","54"
"2019-11-08 19:04:38","43777.7948842593","14.3","59"
"2019-11-08 19:09:38","43777.7983564815","14.9","61"
"2019-11-08 19:14:38","43777.8018287037","15.3","63"
"2019-11-08 19:19:38","43777.8053009259","15.6","64"
"2019-11-08 19:24:38","43777.8087731482","15.8","66"
"2019-11-08 19:29:38","43777.8122453704","16.0","67"
"2019-11-08 19:34:38","43777.8157175926","16.2","68"
"2019-11-08 19:39:38","43777.8191898148","16.4","68"
"2019-11-08 19:44:38","43777.8226620370","16.6","69"
"2019-11-08 19:49:38","43777.8261342593","16.7","69"
"2019-11-08 19:54:38","43777.8296064815","16.9","70"
"2019-11-08 19:59:38","43777.8330787037","16.3","67"
"2019-11-08 20:04:38","43777.8365509259","14.2","53"
"2019-11-08 20:09:38","43777.8400231482","13.5","53"
"2019-11-08 20:14:38","43777.8434953704","14.2","58"
"2019-11-08 20:19:38","43777.8469675926","14.8","62"
"2019-11-08 20:24:38","43777.8504398148","15.3","64"
"2019-11-08 20:29:38","43777.8539120370","15.6","65"
"2019-11-08 20:34:38","43777.8573842593","15.8","66"
"2019-11-08 20:39:38","43777.8608564815","16.0","67"
"2019-11-08 20:44:38","43777.8643287037","16.2","68"
"2019-11-08 20:49:38","43777.8678009259","16.4","69"
"2019-11-08 20:54:38","43777.8712731482","16.5","69"
"2019-11-08 20:59:38","43777.8747453704","16.7","70"
"2019-11-08 21:04:38","43777.8782175926","16.8","70"
"2019-11-08 21:09:38","43777.8816898148","16.7","70"
"2019-11-08 21:14:38","43777.8851620370","14.5","54"
"2019-11-08 21:19:38","43777.8886342593","13.4","52"
"2019-11-08 21:24:38","43777.8921064815","14.1","58"
"2019-11-08 21:29:38","43777.8955787037","14.7","62"
"2019-11-08 21:34:38","43777.8990509259","15.2","64"
"2019-11-08 21:39:38","43777.9025231482","15.5","65"
"2019-11-08 21:44:38","43777.9059953704","15.7","66"
"2019-11-08 21:49:38","43777.9094675926","15.9","67"
"2019-11-08 21:54:38","43777.9129398148","16.1","68"
"2019-11-08 21:59:38","43777.9164120370","16.3","69"
"2019-11-08 22:04:38","43777.9198842593","16.4","69"
"2019-11-08 22:09:38","43777.9233564815","16.6","70"
"2019-11-08 22:14:38","43777.9268287037","16.7","70"
"2019-11-08 22:19:38","43777.9303009259","16.8","71"
"2019-11-08 22:24:38","43777.9337731482","16.4","68"
"2019-11-08 22:29:38","43777.9372453704","14.3","54"
"2019-11-08 22:34:38","43777.9407175926","13.7","61"
"2019-11-08 22:39:38","43777.9441898148","14.9","75"
"2019-11-08 22:44:38","43777.9476620370","15.4","78"
"2019-11-08 22:49:38","43777.9511342593","15.8","80"
"2019-11-08 22:54:38","43777.9546064815","16.1","81"
"2019-11-08 22:59:38","43777.9580787037","16.5","82"
"2019-11-08 23:04:38","43777.9615509259","16.7","82"
"2019-11-08 23:09:38","43777.9650231482","16.0","74"
"2019-11-08 23:14:38","43777.9684953704","14.0","57"
"2019-11-08 23:19:38","43777.9719675926","13.3","57"
"2019-11-08 23:24:38","43777.9754398148","13.9","63"
"2019-11-08 23:29:38","43777.9789120370","14.5","66"
"2019-11-08 23:34:38","43777.9823842593","15.0","68"
"2019-11-08 23:39:38","43777.9858564815","15.3","70"
"2019-11-08 23:44:38","43777.9893287037","15.6","71"
"2019-11-08 23:49:38","43777.9928009259","15.8","71"
"2019-11-08 23:54:38","43777.9962731482","15.9","73"
"2019-11-08 23:59:38","43777.9997453704","16.1","74"
"2019-11-09 00:04:38","43778.0032175926","16.3","74"
"2019-11-09 00:09:38","43778.0066898148","16.4","75"
"2019-11-09 00:14:38","43778.0101620370","16.5","75"
"2019-11-09 00:19:38","43778.0136342593","16.7","75"
"2019-11-09 00:24:38","43778.0171064815","16.8","76"
"2019-11-09 00:29:38","43778.0205787037","16.8","76"
"2019-11-09 00:34:38","43778.0240509259","14.9","60"
"2019-11-09 00:39:38","43778.0275231482","13.3","53"
"2019-11-09 00:44:38","43778.0309953704","13.7","59"
"2019-11-09 00:49:38","43778.0344675926","14.3","63"
"2019-11-09 00:54:38","43778.0379398148","14.8","65"
"2019-11-09 00:59:38","43778.0414120370","15.2","67"
"2019-11-09 01:04:38","43778.0448842593","15.5","68"
"2019-11-09 01:09:38","43778.0483564815","15.7","69"
"2019-11-09 01:14:38","43778.0518287037","15.8","70"
"2019-11-09 01:19:38","43778.0553009259","16.0","70"
"2019-11-09 01:24:38","43778.0587731482","16.1","71"
"2019-11-09 01:29:38","43778.0622453704","16.3","72"
"2019-11-09 01:34:38","43778.0657175926","16.4","73"
"2019-11-09 01:39:38","43778.0691898148","16.5","73"
"2019-11-09 01:44:38","43778.0726620370","16.6","73"
"2019-11-09 01:49:38","43778.0761342593","16.8","74"
"2019-11-09 01:54:38","43778.0796064815","16.6","73"
"2019-11-09 01:59:38","43778.0830787037","14.7","58"
"2019-11-09 02:04:38","43778.0865509259","13.3","52"
"2019-11-09 02:09:38","43778.0900231482","13.8","58"
"2019-11-09 02:14:38","43778.0934953704","14.4","62"
"2019-11-09 02:19:38","43778.0969675926","14.8","64"
"2019-11-09 02:24:38","43778.1004398148","15.2","66"
"2019-11-09 02:29:38","43778.1039120370","15.4","67"
"2019-11-09 02:34:38","43778.1073842593","15.6","69"
"2019-11-09 02:39:38","43778.1108564815","15.8","69"
"2019-11-09 02:44:38","43778.1143287037","15.9","70"
"2019-11-09 02:49:38","43778.1178009259","16.1","70"
"2019-11-09 02:54:38","43778.1212731482","16.2","71"
"2019-11-09 02:59:38","43778.1247453704","16.3","72"
"2019-11-09 03:04:38","43778.1282175926","16.5","72"
"2019-11-09 03:09:38","43778.1316898148","16.6","73"
"2019-11-09 03:14:38","43778.1351620370","16.7","73"
"2019-11-09 03:19:38","43778.1386342593","16.8","73"
"2019-11-09 03:24:38","43778.1421064815","15.3","62"
"2019-11-09 03:29:38","43778.1455787037","13.5","53"
"2019-11-09 03:34:38","43778.1490509259","13.5","56"
"2019-11-09 03:39:38","43778.1525231482","14.1","61"
"2019-11-09 03:44:38","43778.1559953704","14.6","64"
"2019-11-09 03:49:38","43778.1594675926","15.0","65"
"2019-11-09 03:54:38","43778.1629398148","15.3","66"
"2019-11-09 03:59:38","43778.1664120370","15.5","67"
"2019-11-09 04:04:38","43778.1698842593","15.7","69"
"2019-11-09 04:09:38","43778.1733564815","15.8","70"
"2019-11-09 04:14:38","43778.1768287037","16.0","70"
"2019-11-09 04:19:38","43778.1803009259","16.1","70"
"2019-11-09 04:24:38","43778.1837731482","16.2","71"
"2019-11-09 04:29:38","43778.1872453704","16.3","72"
"2019-11-09 04:34:38","43778.1907175926","16.5","75"
"2019-11-09 04:39:38","43778.1941898148","16.7","79"
"2019-11-09 04:44:38","43778.1976620370","17.0","80"
"2019-11-09 04:49:38","43778.2011342593","17.3","82"
"2019-11-09 04:54:38","43778.2046064815","17.5","83"
"2019-11-09 04:59:38","43778.2080787037","17.7","83"
"2019-11-09 05:04:38","43778.2115509259","17.2","76"
"2019-11-09 05:09:38","43778.2150231482","15.1","59"
"2019-11-09 05:14:38","43778.2184953704","13.6","53"
"2019-11-09 05:19:38","43778.2219675926","13.5","56"
"2019-11-09 05:24:38","43778.2254398148","14.2","62"
"2019-11-09 05:29:38","43778.2289120370","14.7","65"
"2019-11-09 05:34:38","43778.2323842593","15.1","66"
"2019-11-09 05:39:38","43778.2358564815","15.4","68"
"2019-11-09 05:44:38","43778.2393287037","15.6","70"
"2019-11-09 05:49:38","43778.2428009259","15.8","71"
"2019-11-09 05:54:38","43778.2462731482","15.9","71"
"2019-11-09 05:59:38","43778.2497453704","16.1","72"
"2019-11-09 06:04:38","43778.2532175926","16.2","73"
"2019-11-09 06:09:38","43778.2566898148","16.3","74"
"2019-11-09 06:14:38","43778.2601620370","16.5","74"
"2019-11-09 06:19:38","43778.2636342593","16.6","75"
"2019-11-09 06:24:38","43778.2671064815","16.7","75"
"2019-11-09 06:29:38","43778.2705787037","16.8","76"
"2019-11-09 06:34:38","43778.2740509259","16.9","77"
"2019-11-09 06:39:38","43778.2775231482","15.2","63"
"2019-11-09 06:44:38","43778.2809953704","13.4","54"
"2019-11-09 06:49:38","43778.2844675926","13.5","58"
"2019-11-09 06:54:38","43778.2879398148","14.1","63"
"2019-11-09 06:59:38","43778.2914120370","14.6","65"
"2019-11-09 07:04:38","43778.2948842593","15.0","67"
"2019-11-09 07:09:38","43778.2983564815","15.3","68"
"2019-11-09 07:14:38","43778.3018287037","15.5","69"
"2019-11-09 07:19:38","43778.3053009259","15.7","70"
"2019-11-09 07:24:38","43778.3087731482","15.8","71"
"2019-11-09 07:29:38","43778.3122453704","15.9","72"
"2019-11-09 07:34:38","43778.3157175926","16.0","72"
"2019-11-09 07:39:38","43778.3191898148","16.1","73"
"2019-11-09 07:44:38","43778.3226620370","16.3","73"
"2019-11-09 07:49:38","43778.3261342593","16.4","74"
"2019-11-09 07:54:38","43778.3296064815","16.5","74"
"2019-11-09 07:59:38","43778.3330787037","16.6","75"
"2019-11-09 08:04:38","43778.3365509259","16.7","75"
"2019-11-09 08:09:38","43778.3400231482","16.3","72"
"2019-11-09 08:14:38","43778.3434953704","14.3","57"
"2019-11-09 08:19:38","43778.3469675926","13.4","55"
"2019-11-09 08:24:38","43778.3504398148","13.9","60"
"2019-11-09 08:29:38","43778.3539120370","14.5","64"
"2019-11-09 08:34:38","43778.3573842593","14.9","66"
"2019-11-09 08:39:38","43778.3608564815","15.2","67"
"2019-11-09 08:44:38","43778.3643287037","15.4","68"
"2019-11-09 08:49:38","43778.3678009259","15.6","69"
"2019-11-09 08:54:38","43778.3712731482","15.7","70"
"2019-11-09 08:59:38","43778.3747453704","15.9","71"
"2019-11-09 09:04:38","43778.3782175926","16.0","71"
"2019-11-09 09:09:38","43778.3816898148","16.1","72"
"2019-11-09 09:14:38","43778.3851620370","16.2","72"
"2019-11-09 09:19:38","43778.3886342593","16.3","73"
"2019-11-09 09:24:38","43778.3921064815","16.5","74"
"2019-11-09 09:29:38","43778.3955787037","16.6","74"
"2019-11-09 09:34:38","43778.3990509259","16.7","74"
"2019-11-09 09:39:38","43778.4025231482","16.8","75"
"2019-11-09 09:44:38","43778.4059953704","15.2","62"
"2019-11-09 09:49:38","43778.4094675926","13.5","53"
"2019-11-09 09:54:38","43778.4129398148","13.5","57"
"2019-11-09 09:59:38","43778.4164120370","14.1","61"
"2019-11-09 10:04:38","43778.4198842593","14.6","64"
"2019-11-09 10:09:38","43778.4233564815","15.0","65"
"2019-11-09 10:14:38","43778.4268287037","15.2","67"
"2019-11-09 10:19:38","43778.4303009259","15.4","68"
"2019-11-09 10:24:38","43778.4337731482","15.6","69"
"2019-11-09 10:29:38","43778.4372453704","15.8","70"
"2019-11-09 10:34:38","43778.4407175926","15.9","75"
"2019-11-09 10:39:38","43778.4441898148","16.1","79"
"2019-11-09 10:44:38","43778.4476620370","16.4","80"
"2019-11-09 10:49:38","43778.4511342593","16.6","82"
"2019-11-09 10:54:38","43778.4546064815","16.9","83"
"2019-11-09 10:59:38","43778.4580787037","17.2","83"
"2019-11-09 11:04:38","43778.4615509259","16.2","73"
"2019-11-09 11:09:38","43778.4650231482","14.3","58"
"2019-11-09 11:14:38","43778.4684953704","13.2","55"
"2019-11-09 11:19:38","43778.4719675926","13.7","61"
"2019-11-09 11:24:38","43778.4754398148","14.3","65"
"2019-11-09 11:29:38","43778.4789120370","14.8","67"
"2019-11-09 11:34:38","43778.4823842593","15.1","69"
"2019-11-09 11:39:38","43778.4858564815","15.4","70"
"2019-11-09 11:44:38","43778.4893287037","15.6","71"
"2019-11-09 11:49:38","43778.4928009259","15.8","72"
"2019-11-09 11:54:38","43778.4962731482","15.9","73"
"2019-11-09 11:59:38","43778.4997453704","16.1","73"
"2019-11-09 12:04:38","43778.5032175926","16.2","74"
"2019-11-09 12:09:38","43778.5066898148","16.3","75"
"2019-11-09 12:14:38","43778.5101620370","16.5","75"
"2019-11-09 12:19:38","43778.5136342593","16.6","75"
"2019-11-09 12:24:38","43778.5171064815","16.7","76"
"2019-11-09 12:29:38","43778.5205787037","16.8","76"
"2019-11-09 12:34:38","43778.5240509259","15.5","65"
"2019-11-09 12:39:38","43778.5275231482","13.6","53"
"2019-11-09 12:44:38","43778.5309953704","13.6","58"
"2019-11-09 12:49:38","43778.5344675926","14.3","64"
"2019-11-09 12:54:38","43778.5379398148","14.8","66"
"2019-11-09 12:59:38","43778.5414120370","15.2","67"
"2019-11-09 13:04:38","43778.5448842593","15.5","69"
"2019-11-09 13:09:38","43778.5483564815","15.7","70"
"2019-11-09 13:14:38","43778.5518287037","15.8","71"
"2019-11-09 13:19:38","43778.5553009259","16.0","71"
"2019-11-09 13:24:38","43778.5587731482","16.1","72"
"2019-11-09 13:29:38","43778.5622453704","16.3","72"
"2019-11-09 13:34:38","43778.5657175926","16.4","73"
"2019-11-09 13:39:38","43778.5691898148","16.5","74"
"2019-11-09 13:44:38","43778.5726620370","16.6","74"
"2019-11-09 13:49:38","43778.5761342593","16.8","75"
"2019-11-09 13:54:38","43778.5796064815","16.8","75"
"2019-11-09 13:59:38","43778.5830787037","14.9","59"
"2019-11-09 14:04:38","43778.5865509259","13.3","52"
"2019-11-09 14:09:38","43778.5900231482","13.7","58"
"2019-11-09 14:14:38","43778.5934953704","14.4","62"
"2019-11-09 14:19:38","43778.5969675926","14.8","65"
"2019-11-09 14:24:38","43778.6004398148","15.2","67"
